"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
7597,"3221",1,"LEGO City Truck",2010,"City","Modern day","Traffic","Normal",TRUE,278,2,"https://brickset.com/sets/3221-1",4.2,35,"Box","Retail",5,"https://images.brickset.com/sets/small/3221-1.jpg","https://images.brickset.com/sets/images/3221-1.jpg",34.99,"2010-05-30T00:00:00Z","2012-11-26T00:00:00Z",29.99,"2010-06-01T00:00:00Z","2012-12-07T00:00:00Z",44.99,"2010-09-24T00:00:00Z","2012-11-26T00:00:00Z",NA,NA,NA,28.19,48.01,6.1,0.68
7568,"3222",1,"Helicopter and Limousine",2010,"City","Modern day","Airport","Normal",TRUE,267,4,"https://brickset.com/sets/3222-1",4.1,18,"Box","Retail - limited",5,"https://images.brickset.com/sets/small/3222-1.jpg","https://images.brickset.com/sets/images/3222-1.jpg",29.99,"2010-08-05T00:00:00Z","2010-11-18T00:00:00Z",19.99,"2010-02-05T00:00:00Z","2010-12-03T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,26.2,38.2,7.1,NA
7585,"3845",1,"Shave A Sheep",2010,"Games","Miscellaneous",NA,"Normal",TRUE,118,NA,"https://brickset.com/sets/3845-1",3.7,6,"Box","Retail",5,"https://images.brickset.com/sets/small/3845-1.jpg","https://images.brickset.com/sets/images/3845-1.jpg",9.99,"2010-07-28T00:00:00Z","2012-06-30T00:00:00Z",7.99,"2010-03-03T00:00:00Z","2012-06-03T00:00:00Z",12.99,"2010-09-24T00:00:00Z","2012-06-30T00:00:00Z",NA,NA,NA,20,14.4,6.7,NA
7586,"3846",1,"UFO Attack",2010,"Games","Miscellaneous",NA,"Normal",TRUE,88,1,"https://brickset.com/sets/3846-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3846-1.jpg","https://images.brickset.com/sets/images/3846-1.jpg",NA,NA,NA,7.99,"2010-03-03T00:00:00Z","2012-06-03T00:00:00Z",NA,NA,NA,NA,NA,NA,20,14.4,6.7,NA
7587,"3847",1,"Magma Monster",2010,"Games","Miscellaneous",NA,"Normal",TRUE,95,4,"https://brickset.com/sets/3847-1",3.6,2,"Box","Retail",7,"https://images.brickset.com/sets/small/3847-1.jpg","https://images.brickset.com/sets/images/3847-1.jpg",14.99,"2010-08-09T00:00:00Z","2012-01-20T00:00:00Z",9.99,"2010-03-03T00:00:00Z","2011-10-13T00:00:00Z",19.99,"2010-09-24T00:00:00Z","2012-01-20T00:00:00Z",NA,NA,NA,27.2,14.4,6.7,NA
7588,"3848",1,"Pirate Plank",2010,"Games","Miscellaneous",NA,"Normal",TRUE,122,5,"https://brickset.com/sets/3848-1",3.4,2,"Box","Retail",7,"https://images.brickset.com/sets/small/3848-1.jpg","https://images.brickset.com/sets/images/3848-1.jpg",14.99,"2011-03-05T00:00:00Z","2013-11-05T00:00:00Z",9.99,"2010-03-03T00:00:00Z","2013-09-13T00:00:00Z",19.99,"2011-05-31T00:00:00Z","2013-06-17T00:00:00Z",NA,NA,NA,27.2,14.4,6.7,0.3
7895,"3849",1,"Orient Bazaar",2010,"Games","Miscellaneous",NA,"Normal",TRUE,204,5,"https://brickset.com/sets/3849-1",3.9,2,"Box","Retail",7,"https://images.brickset.com/sets/small/3849-1.jpg","https://images.brickset.com/sets/images/3849-1.jpg",19.99,"2010-08-09T00:00:00Z","2011-12-27T00:00:00Z",17.99,"2010-07-04T00:00:00Z","2011-11-01T00:00:00Z",26.99,"2010-09-24T00:00:00Z","2011-12-27T00:00:00Z",NA,NA,NA,27.2,19.2,6.7,NA
7925,"3850",1,"Meteor Strike",2010,"Games","Miscellaneous",NA,"Normal",TRUE,185,2,"https://brickset.com/sets/3850-1",3.6,2,"Box","Retail",7,"https://images.brickset.com/sets/small/3850-1.jpg","https://images.brickset.com/sets/images/3850-1.jpg",19.99,"2011-03-05T00:00:00Z","2012-03-01T00:00:00Z",17.99,"2010-07-03T00:00:00Z","2011-09-15T00:00:00Z",26.99,"2011-05-31T00:00:00Z","2012-02-29T00:00:00Z",NA,NA,NA,27.2,19.2,6.7,NA
7896,"3851",1,"Atlantis Treasure",2010,"Games","Miscellaneous",NA,"Normal",TRUE,280,1,"https://brickset.com/sets/3851-1",3.6,1,"Box","Retail",9,"https://images.brickset.com/sets/small/3851-1.jpg","https://images.brickset.com/sets/images/3851-1.jpg",24.99,"2010-10-06T00:00:00Z","2012-02-08T00:00:00Z",19.99,"2010-07-03T00:00:00Z","2011-10-31T00:00:00Z",34.99,"2011-05-31T00:00:00Z","2012-02-08T00:00:00Z",NA,NA,NA,27.2,28.8,6.7,NA
7637,"3862",1,"Harry Potter Hogwarts",2010,"Games","Miscellaneous","Licensed","Normal",TRUE,332,9,"https://brickset.com/sets/3862-1",3.7,6,"Box","Retail",8,"https://images.brickset.com/sets/small/3862-1.jpg","https://images.brickset.com/sets/images/3862-1.jpg",34.99,"2010-07-28T00:00:00Z","2012-11-11T00:00:00Z",24.99,"2010-07-03T00:00:00Z","2013-07-20T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2012-11-11T00:00:00Z",NA,NA,NA,27.2,28.8,6.71,0.78
7686,"4736",1,"Freeing Dobby",2010,"Harry Potter","Licensed","Chamber of Secrets","Normal",TRUE,73,3,"https://brickset.com/sets/4736-1",3.6,25,"Box","Retail",6,"https://images.brickset.com/sets/small/4736-1.jpg","https://images.brickset.com/sets/images/4736-1.jpg",10.99,"2010-09-05T00:00:00Z","2011-11-26T00:00:00Z",10.49,"2010-09-23T00:00:00Z","2012-01-06T00:00:00Z",14.99,"2010-09-24T00:00:00Z","2011-11-26T00:00:00Z",NA,NA,NA,14.1,19.1,4.6,0.14
7687,"4737",1,"Quidditch Match",2010,"Harry Potter","Licensed","General","Normal",TRUE,153,5,"https://brickset.com/sets/4737-1",3.8,15,"Box","Retail",6,"https://images.brickset.com/sets/small/4737-1.jpg","https://images.brickset.com/sets/images/4737-1.jpg",19.99,"2010-09-05T00:00:00Z","2012-11-08T00:00:00Z",20.99,"2010-09-23T00:00:00Z","2012-06-03T00:00:00Z",26.99,"2010-09-24T00:00:00Z","2012-11-08T00:00:00Z",NA,NA,NA,19.1,35.41,5.89,0.3
7688,"4738",1,"Hagrid's Hut",2010,"Harry Potter","Licensed","General","Normal",TRUE,442,4,"https://brickset.com/sets/4738-1",4.1,17,"Box","Retail",7,"https://images.brickset.com/sets/small/4738-1.jpg","https://images.brickset.com/sets/images/4738-1.jpg",39.99,"2010-09-05T00:00:00Z","2012-11-18T00:00:00Z",40.99,"2010-09-23T00:00:00Z","2012-05-22T00:00:00Z",54.99,"2010-09-24T00:00:00Z","2012-11-18T00:00:00Z",NA,NA,NA,28.19,48.01,6.1,0.81
7689,"4840",1,"The Burrow",2010,"Harry Potter","Licensed","Half-Blood Prince","Normal",TRUE,568,6,"https://brickset.com/sets/4840-1",4.3,15,"Box","Retail",7,"https://images.brickset.com/sets/small/4840-1.jpg","https://images.brickset.com/sets/images/4840-1.jpg",59.99,"2010-09-05T00:00:00Z","2011-10-25T00:00:00Z",61.99,"2010-09-23T00:00:00Z","2012-01-20T00:00:00Z",79.99,"2010-09-24T00:00:00Z","2011-10-25T00:00:00Z",NA,NA,NA,37.8,35.41,7.06,1.03
7690,"4841",1,"Hogwarts Express",2010,"Harry Potter","Licensed","General","Normal",TRUE,646,5,"https://brickset.com/sets/4841-1",4.1,7,"Box","Retail",8,"https://images.brickset.com/sets/small/4841-1.jpg","https://images.brickset.com/sets/images/4841-1.jpg",79.99,"2010-09-05T00:00:00Z","2011-11-01T00:00:00Z",81.99,"2010-09-23T00:00:00Z","2011-12-29T00:00:00Z",109.99,"2010-09-24T00:00:00Z","2011-11-01T00:00:00Z",NA,NA,NA,28.19,54,7.85,1.22
7691,"4842",1,"Hogwarts Castle",2010,"Harry Potter","Licensed","Deathly Hallows","Normal",TRUE,1290,11,"https://brickset.com/sets/4842-1",4.5,19,"Box","Retail",8,"https://images.brickset.com/sets/small/4842-1.jpg","https://images.brickset.com/sets/images/4842-1.jpg",129.99,"2010-09-05T00:00:00Z","2012-11-08T00:00:00Z",102.99,"2010-09-23T00:00:00Z","2012-05-24T00:00:00Z",174.99,"2010-09-24T00:00:00Z","2012-11-08T00:00:00Z",NA,NA,NA,37.8,58.19,8.71,2.14
7318,"5497",1,"Play with Numbers",2010,"Duplo","Pre-school",NA,"Normal",TRUE,58,1,"https://brickset.com/sets/5497-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5497-1.jpg","https://images.brickset.com/sets/images/5497-1.jpg",24.99,"2009-12-04T00:00:00Z","2012-11-18T00:00:00Z",24.99,"2009-12-31T00:00:00Z","2013-02-02T00:00:00Z",34.99,"2010-09-24T00:00:00Z","2012-11-18T00:00:00Z",NA,NA,NA,26.19,38.2,9.4,0.81
7573,"5506",1,"Duplo Large Brick Box",2010,"Duplo","Pre-school",NA,"Normal",TRUE,71,1,"https://brickset.com/sets/5506-1",0,0,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5506-1.jpg","https://images.brickset.com/sets/images/5506-1.jpg",29.99,"2009-12-30T00:00:00Z","2013-12-13T00:00:00Z",25.99,"2009-12-30T00:00:00Z","2013-12-03T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2013-12-13T00:00:00Z",NA,NA,NA,19.2,37.7,22,1.09
7590,"5507",1,"Duplo Deluxe Brick Box",2010,"Duplo","Pre-school",NA,"Normal",TRUE,102,2,"https://brickset.com/sets/5507-1",0,2,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5507-1.jpg","https://images.brickset.com/sets/images/5507-1.jpg",49.99,"2010-05-29T00:00:00Z","2014-01-02T00:00:00Z",35.99,"2009-12-30T00:00:00Z","2014-01-17T00:00:00Z",69.99,"2010-09-24T00:00:00Z","2014-01-02T00:00:00Z",NA,NA,NA,27.3,37.7,22,1.63
7589,"5508",1,"LEGO Deluxe Brick Box",2010,"Bricks and More","Basic",NA,"Normal",TRUE,704,2,"https://brickset.com/sets/5508-1",3.9,2,"Tub","Retail",4,"https://images.brickset.com/sets/small/5508-1.jpg","https://images.brickset.com/sets/images/5508-1.jpg",49.99,"2010-06-03T00:00:00Z","2013-11-30T00:00:00Z",35.99,"2009-12-30T00:00:00Z","2013-11-17T00:00:00Z",69.99,"2010-09-24T00:00:00Z","2013-11-30T00:00:00Z",NA,NA,NA,27.3,37.7,22,1.62
7714,"5509",1,"Duplo Basic Bricks",2010,"Duplo","Pre-school",NA,"Normal",TRUE,45,NA,"https://brickset.com/sets/5509-1",0,0,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5509-1.jpg","https://images.brickset.com/sets/images/5509-1.jpg",NA,NA,NA,10.49,"2010-06-01T00:00:00Z","2013-06-27T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,"5511",1,"LEGO Duplo XXL Box",2010,"Duplo","Pre-school",NA,"Normal",TRUE,201,NA,"https://brickset.com/sets/5511-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5511-1.jpg","https://images.brickset.com/sets/images/5511-1.jpg",NA,NA,NA,49.99,"2010-06-04T00:00:00Z","2012-12-21T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8028,"5512",1,"LEGO XXL Box",2010,"Bricks and More","Basic",NA,"Normal",TRUE,1600,NA,"https://brickset.com/sets/5512-1",0,2,"Box","Retail",4,"https://images.brickset.com/sets/small/5512-1.jpg","https://images.brickset.com/sets/images/5512-1.jpg",NA,NA,NA,49.99,"2010-06-04T00:00:00Z","2012-11-27T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7638,"5529",1,"Basic Bricks",2010,"Bricks and More","Basic",NA,"Normal",TRUE,325,NA,"https://brickset.com/sets/5529-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/5529-1.jpg","https://images.brickset.com/sets/images/5529-1.jpg",NA,NA,NA,13.99,"2010-06-01T00:00:00Z","2013-12-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7715,"5548",1,"Duplo Building Fun",2010,"Duplo","Pre-school",NA,"Normal",TRUE,81,NA,"https://brickset.com/sets/5548-1",0,0,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5548-1.jpg","https://images.brickset.com/sets/images/5548-1.jpg",29.99,"2010-06-04T00:00:00Z","2011-12-26T00:00:00Z",20.99,"2010-06-01T00:00:00Z","2012-11-25T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2011-12-26T00:00:00Z",NA,NA,NA,28.19,25.3,12.7,0.86
7718,"5549",1,"LEGO Building Fun",2010,"Bricks and More","Basic",NA,"Normal",TRUE,650,NA,"https://brickset.com/sets/5549-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/5549-1.jpg","https://images.brickset.com/sets/images/5549-1.jpg",29.99,"2010-06-04T00:00:00Z","2012-12-19T00:00:00Z",20.99,"2010-06-01T00:00:00Z","2012-12-29T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2012-12-18T00:00:00Z",NA,NA,NA,28.19,25.3,12.7,0.98
7572,"5622",1,"Duplo Basic Bricks - Large",2010,"Duplo","Pre-school",NA,"Normal",TRUE,60,NA,"https://brickset.com/sets/5622-1",0,0,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5622-1.jpg","https://images.brickset.com/sets/images/5622-1.jpg",NA,NA,NA,15.99,"2009-12-30T00:00:00Z","2012-11-15T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7574,"5623",1,"LEGO Basic Bricks - Large",2010,"Bricks and More","Basic",NA,"Normal",TRUE,450,NA,"https://brickset.com/sets/5623-1",0,1,"Box","Retail",4,"https://images.brickset.com/sets/small/5623-1.jpg","https://images.brickset.com/sets/images/5623-1.jpg",NA,NA,NA,15.99,"2009-12-30T00:00:00Z","2012-11-16T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7317,"5643",1,"Little Piggy",2010,"Duplo","Pre-school","Farm","Normal",TRUE,4,1,"https://brickset.com/sets/5643-1",0,0,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5643-1.jpg","https://images.brickset.com/sets/images/5643-1.jpg",4.99,"2009-12-30T00:00:00Z","2010-12-25T00:00:00Z",4.99,"2009-12-30T00:00:00Z","2012-12-26T00:00:00Z",6.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,9.09,12.19,4.7,0.06
7322,"5644",1,"Chicken Coop",2010,"Duplo","Pre-school","Farm","Normal",TRUE,11,1,"https://brickset.com/sets/5644-1",0,1,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5644-1.jpg","https://images.brickset.com/sets/images/5644-1.jpg",8.99,"2009-12-30T00:00:00Z","2010-12-25T00:00:00Z",7.99,"2009-12-30T00:00:00Z","2012-12-26T00:00:00Z",10.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,14.1,19.1,6.1,0.15
7321,"5645",1,"Farm Bike",2010,"Duplo","Pre-school","Farm","Normal",TRUE,9,1,"https://brickset.com/sets/5645-1",0,1,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5645-1.jpg","https://images.brickset.com/sets/images/5645-1.jpg",9.99,"2009-12-30T00:00:00Z","2011-09-11T00:00:00Z",7.99,"2009-12-30T00:00:00Z","2013-12-08T00:00:00Z",12.99,"2010-09-24T00:00:00Z","2011-09-11T00:00:00Z",NA,NA,NA,14.1,19.1,7.06,0.2
7320,"5646",1,"Farm Nursery",2010,"Duplo","Pre-school","Farm","Normal",TRUE,9,1,"https://brickset.com/sets/5646-1",0,2,"{Not specified}","{Not specified}",1,"https://images.brickset.com/sets/small/5646-1.jpg","https://images.brickset.com/sets/images/5646-1.jpg",11.99,"2009-12-30T00:00:00Z","2010-11-28T00:00:00Z",9.99,"2009-12-30T00:00:00Z","2012-12-03T00:00:00Z",15.99,"2010-09-24T00:00:00Z","2011-05-22T00:00:00Z",NA,NA,NA,14.1,26.19,6.1,0.18
7323,"5647",1,"Big Tractor",2010,"Duplo","Pre-school","Farm","Normal",TRUE,12,1,"https://brickset.com/sets/5647-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5647-1.jpg","https://images.brickset.com/sets/images/5647-1.jpg",19.99,"2009-12-30T00:00:00Z","2011-12-10T00:00:00Z",18.99,"2009-12-30T00:00:00Z","2014-01-22T00:00:00Z",26.99,"2010-09-24T00:00:00Z","2011-12-10T00:00:00Z",NA,NA,NA,19.1,35.41,11.81,0.45
7319,"5648",1,"Horse Stables",2010,"Duplo","Pre-school","Farm","Normal",TRUE,58,2,"https://brickset.com/sets/5648-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5648-1.jpg","https://images.brickset.com/sets/images/5648-1.jpg",39.99,"2009-12-30T00:00:00Z","2011-09-10T00:00:00Z",35.99,"2009-12-30T00:00:00Z","2012-11-26T00:00:00Z",54.99,"2010-09-24T00:00:00Z","2011-09-10T00:00:00Z",NA,NA,NA,28.19,48.01,9.09,0.98
7324,"5649",1,"Big Farm",2010,"Duplo","Pre-school","Farm","Normal",TRUE,68,3,"https://brickset.com/sets/5649-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5649-1.jpg","https://images.brickset.com/sets/images/5649-1.jpg",59.99,"2009-12-30T00:00:00Z","2011-07-21T00:00:00Z",49.99,"2009-12-30T00:00:00Z","2013-12-17T00:00:00Z",79.99,"2010-09-24T00:00:00Z","2011-08-20T00:00:00Z",NA,NA,NA,37.8,58.19,10.31,1.64
7591,"5650",1,"Front Loader",2010,"Duplo","Pre-school","Construction","Normal",TRUE,9,1,"https://brickset.com/sets/5650-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5650-1.jpg","https://images.brickset.com/sets/images/5650-1.jpg",12.99,"2010-05-29T00:00:00Z","2012-01-20T00:00:00Z",9.99,"2009-12-30T00:00:00Z","2012-11-25T00:00:00Z",17.99,"2010-09-24T00:00:00Z","2012-01-20T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7592,"5651",1,"Dump Truck",2010,"Duplo","Pre-school","Construction","Normal",TRUE,10,1,"https://brickset.com/sets/5651-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5651-1.jpg","https://images.brickset.com/sets/images/5651-1.jpg",19.99,"2010-05-30T00:00:00Z","2011-11-29T00:00:00Z",18.99,"2009-12-30T00:00:00Z","2012-11-26T00:00:00Z",26.99,"2010-09-24T00:00:00Z","2011-11-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7626,"5652",1,"Road Construction",2010,"Duplo","Pre-school","Construction","Normal",TRUE,27,2,"https://brickset.com/sets/5652-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5652-1.jpg","https://images.brickset.com/sets/images/5652-1.jpg",39.99,"2010-06-07T00:00:00Z","2012-02-14T00:00:00Z",35.99,"2010-06-04T00:00:00Z","2012-02-19T00:00:00Z",54.99,"2010-09-24T00:00:00Z","2012-02-14T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7627,"5653",1,"Stone Quarry",2010,"Duplo","Pre-school","Construction","Normal",TRUE,48,3,"https://brickset.com/sets/5653-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5653-1.jpg","https://images.brickset.com/sets/images/5653-1.jpg",59.99,"2010-05-30T00:00:00Z","2011-12-14T00:00:00Z",49.99,"2010-06-04T00:00:00Z","2012-11-20T00:00:00Z",79.99,"2010-09-24T00:00:00Z","2011-12-14T00:00:00Z",NA,NA,NA,37.8,48,12.7,NA
7571,"5654",1,"Fishing Trip",2010,"Duplo","Pre-school","Holiday","Normal",TRUE,14,2,"https://brickset.com/sets/5654-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5654-1.jpg","https://images.brickset.com/sets/images/5654-1.jpg",14.99,"2010-06-06T00:00:00Z","2011-11-09T00:00:00Z",15.99,"2009-12-30T00:00:00Z","2012-02-09T00:00:00Z",19.99,"2010-09-24T00:00:00Z","2011-11-09T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7628,"5655",1,"Caravan",2010,"Duplo","Pre-school","Holiday","Normal",TRUE,21,3,"https://brickset.com/sets/5655-1",0,1,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5655-1.jpg","https://images.brickset.com/sets/images/5655-1.jpg",29.99,"2010-06-06T00:00:00Z","2012-03-15T00:00:00Z",30.99,"2010-06-04T00:00:00Z","2012-06-03T00:00:00Z",39.99,"2010-09-24T00:00:00Z","2012-03-16T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7629,"5656",1,"Pet Shop",2010,"Duplo","Pre-school","LEGO Ville","Normal",TRUE,29,2,"https://brickset.com/sets/5656-1",0,0,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5656-1.jpg","https://images.brickset.com/sets/images/5656-1.jpg",24.99,"2010-06-04T00:00:00Z","2012-04-02T00:00:00Z",20.99,"2010-06-04T00:00:00Z","2012-02-07T00:00:00Z",29.99,"2010-09-24T00:00:00Z","2012-04-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
7630,"5657",1,"Jessie's Round-Up",2010,"Duplo","Pre-school","Toy Story","Normal",TRUE,18,1,"https://brickset.com/sets/5657-1",0,2,"{Not specified}","{Not specified}",2,"https://images.brickset.com/sets/small/5657-1.jpg","https://images.brickset.com/sets/images/5657-1.jpg",14.99,"2010-05-04T00:00:00Z","2011-12-26T00:00:00Z",13.49,"2010-05-08T00:00:00Z","2011-10-03T00:00:00Z",19.99,"2010-09-24T00:00:00Z","2011-12-26T00:00:00Z",NA,NA,NA,19.1,26.19,6.1,0.3
