"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","DE_dateLastAvailable","height","width","depth","weight"
31832,"10291",1,"Queer Eye – The Fab 5 Loft",2021,"Icons","Model making","Licensed","Normal",TRUE,974,7,"https://brickset.com/sets/10291-1",3.8,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10291-1.jpg","https://images.brickset.com/sets/images/10291-1.jpg",99.99,"2021-10-02T00:00:00Z","2023-03-30T00:00:00Z",89.99,"2021-10-01T00:00:00Z","2023-03-29T00:00:00Z",139.99,"2021-10-02T00:00:00Z","2023-04-04T00:00:00Z",99.99,"2021-10-02T00:00:00Z","2023-03-30T00:00:00Z",28.2,48,9.1,NA
31664,"10292",1,"The Friends Apartments",2021,"Icons","Model making","Licensed","Normal",TRUE,2048,7,"https://brickset.com/sets/10292-1",4.2,2,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10292-1.jpg","https://images.brickset.com/sets/images/10292-1.jpg",179.99,"2021-06-05T00:00:00Z",NA,159.99,"2021-06-05T00:00:00Z","2024-01-03T00:00:00Z",229.99,"2021-05-22T00:00:00Z",NA,179.99,"2021-05-20T00:00:00Z","2024-01-03T00:00:00Z",37.6,58,9.9,2.737
31844,"10293",1,"Santa's Visit",2021,"Icons","Model making","Winter Village Collection","Normal",TRUE,1445,4,"https://brickset.com/sets/10293-1",4.3,0,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10293-1.jpg","https://images.brickset.com/sets/images/10293-1.jpg",99.99,"2021-09-17T00:00:00Z",NA,89.99,"2021-09-17T00:00:00Z","2024-01-03T00:00:00Z",139.99,"2021-09-17T00:00:00Z",NA,99.99,"2021-09-17T00:00:00Z","2024-01-03T00:00:00Z",28,47.9,8.7,1.656
31845,"10294",1,"Titanic",2021,"Icons","Model making","Miscellaneous","Normal",TRUE,9090,NA,"https://brickset.com/sets/10294-1",4.6,3,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10294-1.jpg","https://images.brickset.com/sets/images/10294-1.jpg",679.99,"2021-12-05T00:00:00Z",NA,589.99,"2021-11-02T00:00:00Z",NA,849.99,"2021-12-05T00:00:00Z",NA,679.99,"2021-11-16T00:00:00Z",NA,47.5,58.5,38.5,NA
31389,"10295",1,"Porsche 911",2021,"Icons","Model making","Vehicles","Normal",TRUE,1458,NA,"https://brickset.com/sets/10295-1",4.5,1,"Box","LEGO exclusive",18,"https://images.brickset.com/sets/small/10295-1.jpg","https://images.brickset.com/sets/images/10295-1.jpg",169.99,"2021-02-17T00:00:00Z","2023-12-29T00:00:00Z",149.99,"2021-02-17T00:00:00Z","2023-12-12T00:00:00Z",209.99,"2021-02-17T00:00:00Z","2023-12-28T00:00:00Z",169.99,"2021-02-17T00:00:00Z","2023-12-10T00:00:00Z",28.2,48,11.8,NA
31423,"10772",1,"Mickey Mouse's Propeller Plane",2021,"Disney","Licensed","Mickey and Friends","Normal",TRUE,59,1,"https://brickset.com/sets/10772-1",3.9,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10772-1.jpg","https://images.brickset.com/sets/images/10772-1.jpg",9.99,"2021-08-02T00:00:00Z","2022-11-01T00:00:00Z",8.99,"2021-06-05T00:00:00Z","2022-11-21T00:00:00Z",13.99,"2021-08-03T00:00:00Z","2022-11-01T00:00:00Z",9.99,"2021-06-02T00:00:00Z","2022-11-22T00:00:00Z",14,15.5,4.3,0.131
31424,"10773",1,"Minnie Mouse's Ice Cream Shop",2021,"Disney","Licensed","Mickey and Friends","Normal",TRUE,100,2,"https://brickset.com/sets/10773-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10773-1.jpg","https://images.brickset.com/sets/images/10773-1.jpg",19.99,"2021-08-02T00:00:00Z","2022-11-19T00:00:00Z",17.99,"2021-06-05T00:00:00Z","2022-11-21T00:00:00Z",24.99,"2021-08-03T00:00:00Z","2022-11-19T00:00:00Z",19.99,"2021-06-02T00:00:00Z","2022-11-22T00:00:00Z",18.9,26.1,4.5,0.3
31425,"10774",1,"Mickey Mouse & Minnie Mouse's Space Rocket",2021,"Disney","Licensed","Mickey and Friends","Normal",TRUE,88,2,"https://brickset.com/sets/10774-1",3.4,1,"Box","Retail",4,"https://images.brickset.com/sets/small/10774-1.jpg","https://images.brickset.com/sets/images/10774-1.jpg",19.99,"2021-08-02T00:00:00Z","2022-11-21T00:00:00Z",17.99,"2021-06-05T00:00:00Z","2022-11-23T00:00:00Z",24.99,"2021-08-03T00:00:00Z","2022-11-21T00:00:00Z",19.99,"2021-06-02T00:00:00Z","2022-11-24T00:00:00Z",14,16,6,0.336
31641,"10775",1,"Mickey Mouse & Donald Duck's Farm",2021,"Disney","Licensed","Mickey and Friends","Normal",TRUE,118,2,"https://brickset.com/sets/10775-1",4.1,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10775-1.jpg","https://images.brickset.com/sets/images/10775-1.jpg",29.99,"2021-08-02T00:00:00Z","2022-12-30T00:00:00Z",24.99,"2021-06-05T00:00:00Z","2022-12-29T00:00:00Z",39.99,"2021-08-03T00:00:00Z","2022-12-30T00:00:00Z",29.99,"2021-06-02T00:00:00Z","2023-01-03T00:00:00Z",18.9,35.2,5.6,NA
31426,"10776",1,"Mickey & Friends Fire Truck & Station",2021,"Disney","Licensed","Mickey and Friends","Normal",TRUE,144,3,"https://brickset.com/sets/10776-1",3.4,0,"Box","Retail",4,"https://images.brickset.com/sets/small/10776-1.jpg","https://images.brickset.com/sets/images/10776-1.jpg",39.99,"2021-08-02T00:00:00Z","2023-04-30T00:00:00Z",44.99,"2021-06-05T00:00:00Z","2022-12-20T00:00:00Z",49.99,"2021-08-03T00:00:00Z","2023-04-30T00:00:00Z",49.99,"2021-06-02T00:00:00Z","2023-01-03T00:00:00Z",26,28,5.6,0.498
31427,"10939",1,"T. rex and Triceratops Dinosaur Breakout",2021,"Duplo","Pre-school","Jurassic World","Normal",TRUE,36,1,"https://brickset.com/sets/10939-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10939-1.jpg","https://images.brickset.com/sets/images/10939-1.jpg",29.99,"2021-08-02T00:00:00Z","2022-12-10T00:00:00Z",24.99,"2021-06-05T00:00:00Z","2022-11-01T00:00:00Z",39.99,"2021-08-03T00:00:00Z","2022-12-10T00:00:00Z",29.99,"2021-06-02T00:00:00Z","2022-11-02T00:00:00Z",26.2,28.2,9.6,0.614
31428,"10940",1,"Spider-Man Headquarters",2021,"Duplo","Pre-school","Spidey and His Amazing Friends","Normal",TRUE,36,3,"https://brickset.com/sets/10940-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10940-1.jpg","https://images.brickset.com/sets/images/10940-1.jpg",29.99,"2021-08-02T00:00:00Z","2022-12-01T00:00:00Z",24.99,"2021-06-05T00:00:00Z","2022-08-19T00:00:00Z",39.99,"2021-08-03T00:00:00Z","2022-12-01T00:00:00Z",29.99,"2021-06-02T00:00:00Z","2022-08-20T00:00:00Z",26.2,28.2,7.6,NA
31162,"10941",1,"Mickey & Minnie Birthday Train",2021,"Duplo","Pre-school","Mickey","Normal",TRUE,22,2,"https://brickset.com/sets/10941-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10941-1.jpg","https://images.brickset.com/sets/images/10941-1.jpg",29.99,"2021-01-02T00:00:00Z",NA,29.99,"2021-01-01T00:00:00Z",NA,39.99,"2021-01-02T00:00:00Z",NA,34.99,"2021-01-02T00:00:00Z",NA,19.1,35.4,7,NA
31429,"10942",1,"Minnie's House and Cafe",2021,"Duplo","Pre-school","Minnie","Normal",TRUE,91,2,"https://brickset.com/sets/10942-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10942-1.jpg","https://images.brickset.com/sets/images/10942-1.jpg",49.99,"2021-08-02T00:00:00Z","2022-11-29T00:00:00Z",44.99,"2021-06-05T00:00:00Z","2022-10-28T00:00:00Z",69.99,"2021-08-03T00:00:00Z","2022-11-29T00:00:00Z",49.99,"2021-06-02T00:00:00Z","2022-10-28T00:00:00Z",37.8,35.4,9.4,NA
30960,"10943",1,"Happy Childhood Moments",2021,"Duplo","Pre-school",NA,"Normal",TRUE,227,7,"https://brickset.com/sets/10943-1",0,1,"Box","Retail",2,"https://images.brickset.com/sets/small/10943-1.jpg","https://images.brickset.com/sets/images/10943-1.jpg",99.99,"2021-01-02T00:00:00Z","2023-01-09T00:00:00Z",89.99,"2021-01-01T00:00:00Z","2022-11-10T00:00:00Z",139.99,"2021-01-02T00:00:00Z","2023-01-08T00:00:00Z",99.99,"2021-01-02T00:00:00Z","2022-11-11T00:00:00Z",48,58.2,12.4,NA
31430,"10944",1,"Space Shuttle Mission",2021,"Duplo","Pre-school",NA,"Normal",TRUE,23,2,"https://brickset.com/sets/10944-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/10944-1.jpg","https://images.brickset.com/sets/images/10944-1.jpg",19.99,"2021-05-02T00:00:00Z",NA,17.99,"2021-05-02T00:00:00Z","2024-01-03T00:00:00Z",24.99,"2021-05-02T00:00:00Z",NA,19.99,"2021-05-03T00:00:00Z","2024-01-03T00:00:00Z",26.2,28.2,9.6,NA
31431,"10945",1,"Garbage Truck and Recycling",2021,"Duplo","Pre-school",NA,"Normal",TRUE,19,2,"https://brickset.com/sets/10945-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10945-1.jpg","https://images.brickset.com/sets/images/10945-1.jpg",19.99,"2021-08-02T00:00:00Z","2023-02-08T00:00:00Z",17.99,"2021-06-05T00:00:00Z","2022-11-16T00:00:00Z",24.99,"2021-08-03T00:00:00Z","2023-02-17T00:00:00Z",19.99,"2021-06-02T00:00:00Z","2022-11-27T00:00:00Z",26.2,28.2,9.6,NA
31432,"10946",1,"Family Camping Van Adventure",2021,"Duplo","Pre-school",NA,"Normal",TRUE,30,4,"https://brickset.com/sets/10946-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10946-1.jpg","https://images.brickset.com/sets/images/10946-1.jpg",29.99,"2021-08-02T00:00:00Z","2022-11-18T00:00:00Z",24.99,"2021-06-05T00:00:00Z","2022-11-14T00:00:00Z",39.99,"2021-08-03T00:00:00Z","2022-11-18T00:00:00Z",29.99,"2021-06-02T00:00:00Z","2022-11-15T00:00:00Z",26.2,38.2,7.1,NA
31433,"10947",1,"Race Cars",2021,"Duplo","Pre-school",NA,"Normal",TRUE,44,2,"https://brickset.com/sets/10947-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10947-1.jpg","https://images.brickset.com/sets/images/10947-1.jpg",49.99,"2021-08-02T00:00:00Z","2022-12-29T00:00:00Z",44.99,"2021-06-05T00:00:00Z","2022-12-23T00:00:00Z",69.99,"2021-08-03T00:00:00Z","2023-01-07T00:00:00Z",49.99,"2021-06-02T00:00:00Z","2023-01-03T00:00:00Z",28.2,54,7.9,NA
31434,"10948",1,"Parking Garage and Car Wash",2021,"Duplo","Pre-school",NA,"Normal",TRUE,112,4,"https://brickset.com/sets/10948-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10948-1.jpg","https://images.brickset.com/sets/images/10948-1.jpg",99.99,"2021-08-07T00:00:00Z",NA,89.99,"2021-06-05T00:00:00Z","2024-01-03T00:00:00Z",139.99,"2021-08-07T00:00:00Z",NA,99.99,"2021-06-02T00:00:00Z","2024-01-03T00:00:00Z",48,58.2,12.4,NA
31178,"10949",1,"Farm Animal Care",2021,"Duplo","Pre-school",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/10949-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10949-1.jpg","https://images.brickset.com/sets/images/10949-1.jpg",9.99,"2021-03-01T00:00:00Z",NA,8.99,"2021-03-01T00:00:00Z",NA,13.99,"2021-03-01T00:00:00Z",NA,9.99,"2021-03-02T00:00:00Z",NA,14.1,19.1,7.1,NA
31179,"10950",1,"Farm Tractor & Animal Care",2021,"Duplo","Pre-school",NA,"Normal",TRUE,27,2,"https://brickset.com/sets/10950-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10950-1.jpg","https://images.brickset.com/sets/images/10950-1.jpg",19.99,"2021-03-01T00:00:00Z","2022-11-24T00:00:00Z",17.99,"2021-03-09T00:00:00Z","2022-11-03T00:00:00Z",24.99,"2021-03-01T00:00:00Z","2022-11-24T00:00:00Z",19.99,"2021-03-10T00:00:00Z","2022-11-04T00:00:00Z",26.2,22.2,9.5,NA
31180,"10951",1,"Horse Stable and Pony Care",2021,"Duplo","Pre-school",NA,"Normal",TRUE,65,2,"https://brickset.com/sets/10951-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10951-1.jpg","https://images.brickset.com/sets/images/10951-1.jpg",29.99,"2021-03-01T00:00:00Z","2022-11-12T00:00:00Z",24.99,"2021-03-01T00:00:00Z","2022-11-03T00:00:00Z",39.99,"2021-03-01T00:00:00Z","2022-11-12T00:00:00Z",29.99,"2021-03-02T00:00:00Z","2022-11-04T00:00:00Z",26.2,38.2,9.4,NA
26650,"10952",1,"Barn, Tractor & Farm Animal Care",2021,"Duplo","Pre-school",NA,"Normal",TRUE,97,4,"https://brickset.com/sets/10952-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10952-1.jpg","https://images.brickset.com/sets/images/10952-1.jpg",59.99,"2021-03-01T00:00:00Z","2023-01-14T00:00:00Z",59.99,"2021-03-01T00:00:00Z","2022-11-01T00:00:00Z",79.99,"2021-03-01T00:00:00Z","2022-11-28T00:00:00Z",69.99,"2021-03-02T00:00:00Z","2022-10-25T00:00:00Z",28.2,54,11.8,NA
31176,"10953",1,"Unicorn",2021,"Duplo","Pre-school",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/10953-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10953-1.jpg","https://images.brickset.com/sets/images/10953-1.jpg",9.99,"2021-01-02T00:00:00Z","2023-01-03T00:00:00Z",8.99,"2021-01-01T00:00:00Z","2023-01-04T00:00:00Z",13.99,"2021-01-02T00:00:00Z","2023-01-03T00:00:00Z",9.99,"2021-01-02T00:00:00Z","2023-01-05T00:00:00Z",NA,NA,NA,NA
31435,"10954",1,"Number Train - Learn To Count",2021,"Duplo","Pre-school",NA,"Normal",TRUE,23,2,"https://brickset.com/sets/10954-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/10954-1.jpg","https://images.brickset.com/sets/images/10954-1.jpg",19.99,"2021-08-02T00:00:00Z",NA,17.99,"2021-06-05T00:00:00Z",NA,24.99,"2021-08-03T00:00:00Z",NA,19.99,"2021-06-02T00:00:00Z",NA,19.1,35.4,9.1,NA
31161,"10955",1,"Animal Train",2021,"Duplo","Pre-school",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/10955-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10955-1.jpg","https://images.brickset.com/sets/images/10955-1.jpg",19.99,"2021-01-02T00:00:00Z",NA,17.99,"2021-01-01T00:00:00Z","2024-01-03T00:00:00Z",24.99,"2021-01-02T00:00:00Z",NA,19.99,"2021-01-02T00:00:00Z","2024-01-03T00:00:00Z",NA,NA,NA,NA
31436,"10956",1,"Amusement Park",2021,"Duplo","Pre-school",NA,"Normal",TRUE,95,7,"https://brickset.com/sets/10956-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10956-1.jpg","https://images.brickset.com/sets/images/10956-1.jpg",109.99,"2021-08-02T00:00:00Z",NA,114.99,"2021-06-05T00:00:00Z",NA,139.99,"2021-08-03T00:00:00Z",NA,129.99,"2021-06-02T00:00:00Z",NA,37.8,58.2,11.8,NA
31177,"10957",1,"Fire Helicopter & Police Car",2021,"Duplo","Pre-school",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/10957-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10957-1.jpg","https://images.brickset.com/sets/images/10957-1.jpg",9.99,"2021-01-02T00:00:00Z","2022-12-04T00:00:00Z",8.99,"2021-01-01T00:00:00Z","2022-11-21T00:00:00Z",13.99,"2021-01-02T00:00:00Z","2022-12-04T00:00:00Z",9.99,"2021-01-02T00:00:00Z","2022-11-22T00:00:00Z",NA,NA,NA,NA
31192,"10958",1,"Creative Birthday Party",2021,"Duplo","Pre-school",NA,"Normal",TRUE,200,2,"https://brickset.com/sets/10958-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10958-1.jpg","https://images.brickset.com/sets/images/10958-1.jpg",59.99,"2021-01-02T00:00:00Z","2021-11-30T00:00:00Z",49.99,"2021-01-01T00:00:00Z","2022-06-20T00:00:00Z",79.99,"2021-01-02T00:00:00Z","2021-11-30T00:00:00Z",59.99,"2021-01-02T00:00:00Z","2022-08-05T00:00:00Z",37.5,35.4,18,NA
31437,"10961",1,"Airplane & Airport",2021,"Duplo","Pre-school",NA,"Normal",TRUE,28,3,"https://brickset.com/sets/10961-1",0,0,"Box","Retail",2,"https://images.brickset.com/sets/small/10961-1.jpg","https://images.brickset.com/sets/images/10961-1.jpg",29.99,"2021-08-02T00:00:00Z","2022-11-23T00:00:00Z",24.99,"2021-06-05T00:00:00Z","2022-11-10T00:00:00Z",39.99,"2021-08-03T00:00:00Z","2022-11-23T00:00:00Z",29.99,"2021-06-02T00:00:00Z","2022-11-11T00:00:00Z",26.2,28.2,9.6,NA
31036,"11012",1,"Creative White Bricks",2021,"Classic","Basic","Creative Bricks","Normal",TRUE,60,NA,"https://brickset.com/sets/11012-1",3.6,0,"Box","Retail",4,"https://images.brickset.com/sets/small/11012-1.jpg","https://images.brickset.com/sets/images/11012-1.jpg",4.99,"2021-03-01T00:00:00Z","2022-12-23T00:00:00Z",4.49,"2021-03-01T00:00:00Z","2022-11-25T00:00:00Z",6.99,"2021-03-01T00:00:00Z","2022-12-23T00:00:00Z",4.99,"2021-03-02T00:00:00Z","2022-11-22T00:00:00Z",9.1,12.2,4.7,NA
31037,"11013",1,"Creative Transparent Bricks",2021,"Classic","Basic","Creative Bricks","Normal",TRUE,500,NA,"https://brickset.com/sets/11013-1",3.9,0,"Box","Retail",4,"https://images.brickset.com/sets/small/11013-1.jpg","https://images.brickset.com/sets/images/11013-1.jpg",29.99,"2021-01-02T00:00:00Z",NA,29.99,"2021-01-01T00:00:00Z",NA,39.99,"2021-01-02T00:00:00Z",NA,34.99,"2021-01-02T00:00:00Z",NA,26.2,22.2,9.5,NA
31038,"11014",1,"Bricks and Wheels",2021,"Classic","Basic","Bricks","Normal",TRUE,653,NA,"https://brickset.com/sets/11014-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/11014-1.jpg","https://images.brickset.com/sets/images/11014-1.jpg",39.99,"2021-03-01T00:00:00Z",NA,44.99,"2021-03-01T00:00:00Z","2024-01-03T00:00:00Z",49.99,"2021-03-01T00:00:00Z",NA,49.99,"2021-03-02T00:00:00Z","2024-01-03T00:00:00Z",26.2,28.2,9.6,NA
31438,"11015",1,"Around the World",2021,"Classic","Basic","Miscellaneous","Normal",TRUE,950,NA,"https://brickset.com/sets/11015-1",0,0,"Box","Retail",4,"https://images.brickset.com/sets/small/11015-1.jpg","https://images.brickset.com/sets/images/11015-1.jpg",49.99,"2021-08-02T00:00:00Z","2023-09-14T00:00:00Z",44.99,"2021-06-05T00:00:00Z",NA,69.99,"2021-08-03T00:00:00Z","2023-09-14T00:00:00Z",49.99,"2021-06-02T00:00:00Z",NA,26.2,38.2,9.4,NA
31193,"11016",1,"Creative Building Bricks",2021,"Classic","Basic","Bricks","Normal",TRUE,1200,NA,"https://brickset.com/sets/11016-1",0,1,"Box","Retail",4,"https://images.brickset.com/sets/small/11016-1.jpg","https://images.brickset.com/sets/images/11016-1.jpg",49.99,"2021-01-02T00:00:00Z","2022-11-17T00:00:00Z",44.99,"2021-01-01T00:00:00Z","2022-07-23T00:00:00Z",69.99,"2021-01-02T00:00:00Z","2022-11-17T00:00:00Z",49.99,"2021-01-02T00:00:00Z","2022-08-05T00:00:00Z",38,26,14,NA
31202,"11944",1,"Skull",2021,"Creator","Model making","Magazine Gift","Other",TRUE,39,NA,"https://brickset.com/sets/11944-1",0,0,"Polybag","Retail - limited",7,"https://images.brickset.com/sets/small/11944-1.jpg","https://images.brickset.com/sets/images/11944-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31203,"11945",1,"Steam Locomotive",2021,"Creator","Model making","Magazine Gift","Other",TRUE,38,NA,"https://brickset.com/sets/11945-1",0,0,"Polybag","Retail - limited",7,"https://images.brickset.com/sets/small/11945-1.jpg","https://images.brickset.com/sets/images/11945-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31204,"11946",1,"Penguin",2021,"Creator","Model making","Magazine Gift","Other",TRUE,48,NA,"https://brickset.com/sets/11946-1",3.6,1,"Polybag","Retail - limited",7,"https://images.brickset.com/sets/small/11946-1.jpg","https://images.brickset.com/sets/images/11946-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31486,"11947",1,"Time Machine",2021,"Creator","Model making","Magazine Gift","Other",TRUE,39,NA,"https://brickset.com/sets/11947-1",0,0,"Polybag","Retail - limited",7,"https://images.brickset.com/sets/small/11947-1.jpg","https://images.brickset.com/sets/images/11947-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
